point_key,point_label,is_single_operator,point_tp_map_x,point_tp_map_y,from_system_label,from_infrastructure_type_label,from_country_key,from_country_label,from_bz_key,from_bz_label,from_bz_label_long,from_operator_key,from_operator_label,from_operator_long_label,from_point_key,from_point_label,from_is_cam,from_is_cmp,from_booking_platform_key,from_booking_platform_label,from_booking_platform_url,to_is_cam,to_is_cmp,to_booking_platform_key,to_booking_platform_label,to_booking_platform_url,from_tso_item_identifier,from_tso_point_label,from_direction_key,from_has_data,to_system_label,to_infrastructure_type_label,to_country_key,to_country_label,to_bz_key,to_bz_label,to_bz_label_long,to_operator_key,to_operator_label,to_operator_long_label,to_point_key,to_point_label,to_direction_key,to_has_data,to_tso_item_identifier,to_tso_point_label,valid_from,validto,last_update_date_time,is_invalid,entry_tp_ne_mo_usage,exit_tp_ne_mo_usage,id,data_set,from_region_key,to_region_key
ITP-00010,Brandov-OPAL (DE),False,-11.87,-17.28,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,DE-TSO-0020,LBTG,Lubmin-Brandov Gastransport GmbH,ITP-00010,Brandov (Transit),False,False,,,,False,False,,,,21Z000000000242V,,exit,True,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00010,Brandov OPAL,entry,True,21Z000000000242V,,,,Dec 30 2024  4:48PM,False,OnlyTP,OnlyTP,4InterconnectionsITP-00010DE THE BZDE-TSO-0020ITP-00010exitCzechCZ-TSO-0001ITP-00010entry,4,Western Europe,Eastern Europe
ITP-00556,Santaka,False,38.0,12.73,Lithuania,Transmission,LT,Lithuania,LT---------,Lithuania,Lithuanian balancing zone,LT-TSO-0001,Amber Grid,AB Amber Grid,ITP-00556,Santaka,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,21Z180960164W65R,,exit,True,Poland H-gas,Transmission,PL,Poland,PL---------,Poland H-gas,Polish High-methane gas Balancing zone,PL-TSO-0002,GAZ-SYSTEM,GAZ-SYSTEM S.A.,ITP-00556,Santaka,entry,True,21Z180960164W65R,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00556LithuaniaLT-TSO-0001ITP-00556exitPoland H-gasPL-TSO-0002ITP-00556entry,4,Northern Europe,Eastern Europe
ITP-00556,Santaka,False,38.0,12.73,Poland H-gas,Transmission,PL,Poland,PL---------,Poland H-gas,Polish High-methane gas Balancing zone,PL-TSO-0002,GAZ-SYSTEM,GAZ-SYSTEM S.A.,ITP-00556,Santaka,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,21Z180960164W65R,,exit,True,Lithuania,Transmission,LT,Lithuania,LT---------,Lithuania,Lithuanian balancing zone,LT-TSO-0001,Amber Grid,AB Amber Grid,ITP-00556,Santaka,entry,True,21Z180960164W65R,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00556Poland H-gasPL-TSO-0002ITP-00556exitLithuaniaLT-TSO-0001ITP-00556entry,4,Eastern Europe,Northern Europe
ITP-00041,Strandzha (BG) / Malkoclar (TR),False,57.5,-63.6,Transmission,Transmission,TR,Turkey,,,,,,,,,,,,,,False,False,,,,,,,False,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0001,Bulgartransgaz,Bulgartransgaz EAD,ITP-00041,Strandzha (BG) / Malkoclar (TR),entry,True,21Z000000000157M,,,,Dec 30 2024  4:48PM,False,Both,,4InterconnectionsITP-00041TransmissionBulgariaBG-TSO-0001ITP-00041entry,4,Western Asia,Eastern Europe
DIS-00200,MEGALOPOLI,True,48.6,-69.81,Greece,Transmission,GR,Greece,GR---------,Greece,Greek Balancing Zone,GR-TSO-0001,DESFA S.A.,DESFA S.A.,DIS-00200,Megalopoli,False,False,,,,,,,,,21Z196409232037O,,exit,True,Distribution,Distribution,GR,Greece,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsDIS-00200GreeceGR-TSO-0001DIS-00200exitDistribution,4,Southern Europe,Southern Europe
PRD-00154,IT - Indigenous Production,False,-14.17380598,-60.98603687,Production,Production,IT,Italy,,,,IT-ETO-0001,Snam4Mobility,Snam4Mobility S.p.A.,PRD-00154,IT - Indigenous Production,,,,,,,,,,,,,exit,False,,,,,,,,,,,,,,,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsPRD-00154ProductionIT-ETO-0001PRD-00154exitItalyIT-TSO-0003PRD-00154entry,4,Southern Europe,
DIS-00201,Local Distribution Companies (LDC) L-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,DIS-00201,Aggregated LDC L-gas,False,False,,,,,,,,,52Y000000000007T,,exit,True,Distribution,Distribution,NL,Netherlands,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsDIS-00201NetherlandsNL-TSO-0001DIS-00201exitDistribution,4,Western Europe,Western Europe
DIS-00202,Local Distribution Companies (LDC) H-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,DIS-00202,Aggregated LDC H-gas,False,False,,,,,,,,,52Y000000000006V,,exit,True,Distribution,Distribution,NL,Netherlands,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsDIS-00202NetherlandsNL-TSO-0001DIS-00202exitDistribution,4,Western Europe,Western Europe
FNC-00208,Industrial Consumers H-gas (NL),True,-52.6,-3.79,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,FNC-00208,Aggregated Industry H-gas,False,False,,,,,,,,,52Y0000000000103,,exit,True,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsFNC-00208NetherlandsNL-TSO-0001FNC-00208exitFinal Consumers,4,Western Europe,Western Europe
FNC-00209,Industrial Consumers L-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,FNC-00209,Aggregated Industry L-gas,False,False,,,,,,,,,52Y000000000004Z,,exit,True,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsFNC-00209NetherlandsNL-TSO-0001FNC-00209exitFinal Consumers,4,Western Europe,Western Europe
FNC-00210,Industrial Consumers Power H-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,FNC-00210,Aggregated Industry (Power) H-gas,False,False,,,,,,,,,52Y000000000008R,,exit,True,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsFNC-00210NetherlandsNL-TSO-0001FNC-00210exitFinal Consumers,4,Western Europe,Western Europe
FNC-00211,Industrial Consumers Power L-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,FNC-00211,Aggregated Industry (Power) L-gas,False,False,,,,,,,,,52Y000000000009P,,exit,True,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsFNC-00211NetherlandsNL-TSO-0001FNC-00211exitFinal Consumers,4,Western Europe,Western Europe
PRD-00268,Production Green Gas (NL),True,-56.12,-1.49,Production,Production,NL,Netherlands,,,,,,,,,,,,,,False,False,,,,,,,False,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,PRD-00268,Aggregated Production (Green Gas),entry,True,52Y000000000005X,,,,Dec 30 2024  4:48PM,False,Both,,4InterconnectionsPRD-00268ProductionNetherlandsNL-TSO-0001PRD-00268entry,4,Western Europe,Western Europe
ITP-00103,Bunde (DE) / Oude Statenzijl (H) (NL) I (OGE),False,-46.1,0.69,Netherlands,Transmission,NL,Netherlands,NL---------,Netherlands,Dutch Balancing zone,NL-TSO-0001,GTS,Gasunie Transport Services B.V.,ITP-00103,Oude Statenzijl 1,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,,,21Z000000000075O,,exit,True,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsITP-00103NetherlandsNL-TSO-0001ITP-00103exitDE THE BZ,4,Western Europe,Western Europe
UGS-00161,UGS Krummhörn,False,-46.79783351,2.93956419,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,,,,,,,,,,,,,False,Storage,Storage,DE,Germany,,,,DE-SSO-0001,Uniper,Uniper Energy Storage GmbH,UGS-00161,UGS Krummhörn,entry,False,,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsUGS-00161DE THE BZStorageDE-SSO-0001UGS-00161entry,4,Western Europe,Western Europe
UGS-00161,UGS Krummhörn,False,-46.79783351,2.93956419,Storage,Storage,DE,Germany,,,,DE-SSO-0001,Uniper,Uniper Energy Storage GmbH,UGS-00161,UGS Krummhörn,,,,,,,,,,,,,exit,False,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsUGS-00161StorageDE-SSO-0001UGS-00161exitDE THE BZ,4,Western Europe,Western Europe
UGS-00363,UGS Eschenfelden,False,-22.86480583,-22.60040236,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,,,,,,,,,,,,,False,Storage,Storage,DE,Germany,,,,DE-SSO-0001,Uniper,Uniper Energy Storage GmbH,UGS-00363,UGS Eschenfelden,entry,False,,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsUGS-00363DE THE BZStorageDE-SSO-0001UGS-00363entry,4,Western Europe,Western Europe
UGS-00363,UGS Eschenfelden,False,-22.86480583,-22.60040236,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,,,,,,,,,,,,,False,Storage,Storage,DE,Germany,,,,DE-SSO-0027,N-Ergie,N-Ergie,UGS-00363,UGS Eschenfelden,entry,False,,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsUGS-00363DE THE BZStorageDE-SSO-0027UGS-00363entry,4,Western Europe,Western Europe
UGS-00363,UGS Eschenfelden,False,-22.86480583,-22.60040236,Storage,Storage,DE,Germany,,,,DE-SSO-0001,Uniper,Uniper Energy Storage GmbH,UGS-00363,UGS Eschenfelden,,,,,,,,,,,,,exit,False,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsUGS-00363StorageDE-SSO-0001UGS-00363exitDE THE BZ,4,Western Europe,Western Europe
UGS-00363,UGS Eschenfelden,False,-22.86480583,-22.60040236,Storage,Storage,DE,Germany,,,,DE-SSO-0027,N-Ergie,N-Ergie,UGS-00363,UGS Eschenfelden,,,,,,,,,,,,,exit,False,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsUGS-00363StorageDE-SSO-0027UGS-00363exitDE THE BZ,4,Western Europe,Western Europe
UGS-00371,UGS Hähnlein,False,-38.8,-24.0,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,,,,,,,,,,,,,False,Storage,Storage,DE,Germany,,,,DE-SSO-0028,MND Germany,MND Gas Storage Germany GmbH,UGS-00371,UGS Hähnlein,entry,False,,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsUGS-00371DE THE BZStorageDE-SSO-0028UGS-00371entry,4,Western Europe,Western Europe
UGS-00371,UGS Hähnlein,False,-38.8,-24.0,Storage,Storage,DE,Germany,,,,DE-SSO-0028,MND Germany,MND Gas Storage Germany GmbH,UGS-00371,UGS Hähnlein,,,,,,,,,,,,,exit,False,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsUGS-00371StorageDE-SSO-0028UGS-00371exitDE THE BZ,4,Western Europe,Western Europe
UGS-00375,UGS Stockstadt,False,-38.8,-22.96,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,,,,,,,,,,,,,False,Storage,Storage,DE,Germany,,,,DE-SSO-0028,MND Germany,MND Gas Storage Germany GmbH,UGS-00375,UGS Stockstadt,entry,False,,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsUGS-00375DE THE BZStorageDE-SSO-0028UGS-00375entry,4,Western Europe,Western Europe
UGS-00375,UGS Stockstadt,False,-38.8,-22.96,Storage,Storage,DE,Germany,,,,DE-SSO-0028,MND Germany,MND Gas Storage Germany GmbH,UGS-00375,UGS Stockstadt,,,,,,,,,,,,,exit,False,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsUGS-00375StorageDE-SSO-0028UGS-00375exitDE THE BZ,4,Western Europe,Western Europe
ITP-00167,Isaccea (RO) - Orlovka (UA),False,65.61,-51.23,Transmission,Transmission,UA,Ukraine,,,,UA-TSO-0001,Gas TSO UA,LLC Gas TSO of Ukraine,ITP-00167,GMS Orlovka,False,False,,,,,,,,,21Z000000000151Y,,exit,True,RO_NTS,Transmission,RO,Romania,RO---------,RO_NTS,Romanian National Transmission System Balancing Zone,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsITP-00167TransmissionUA-TSO-0001ITP-00167exitRO_NTS,4,Eastern Europe,Eastern Europe
ITP-00084,Mediesu Aurit (RO) - Tekovo (UA),False,36.52,-37.02,Transmission,Transmission,UA,Ukraine,,,,UA-TSO-0001,Gas TSO UA,LLC Gas TSO of Ukraine,ITP-00084,GMS Tekovo,False,False,,,,,,,,,21Z000000000158K,,exit,True,RO_NTS,Transmission,RO,Romania,RO---------,RO_NTS,Romanian National Transmission System Balancing Zone,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsITP-00084TransmissionUA-TSO-0001ITP-00084exitRO_NTS,4,Eastern Europe,Eastern Europe
UGS-00021,UGS-2-SZOREG (HU),False,16.4527682,-43.0550957,,,,,,,,,,,,,,,,,,False,False,RBP,RBP,https://rbp.eu/,,,,,Hungary,Transmission,HU,Hungary,HU---------,Hungary,Hungarian Balancing Zone,HU-TSO-0001,FGSZ,FGSZ Ltd.,UGS-00021,UGS-2-SZOREG (UGS>TSO),entry,True,39ZSZOREG1--FGTZ,,,,Dec 30 2024  4:48PM,False,Both,,4InterconnectionsUGS-00021StorageHU-SSO-0004UGS-00021exitHungaryHU-TSO-0001UGS-00021entry,4,,Eastern Europe
UGS-00021,UGS-2-SZOREG (HU),False,16.4527682,-43.0550957,Hungary,Transmission,HU,Hungary,HU---------,Hungary,Hungarian Balancing Zone,HU-TSO-0001,FGSZ,FGSZ Ltd.,UGS-00021,UGS-2-SZOREG (UGS<TSO),False,False,RBP,RBP,https://rbp.eu/,,,,,,39ZSZOREG1--FGTZ,,exit,True,,,,,,,,,,,,,,,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsUGS-00021HungaryHU-TSO-0001UGS-00021exitStorageHU-SSO-0004UGS-00021entry,4,Eastern Europe,
UGS-00327,UGS Cetatea de Balta,False,43.16146408,-43.76834184,Storage,Storage,RO,Romania,,,,,,,,,,,,,,,,,,,,,,False,RO_NTS,Transmission,RO,Romania,RO---------,RO_NTS,Romanian National Transmission System Balancing Zone,RO-TSO-0001,Transgaz,SNTGN Transgaz S.A.,UGS-00327,UGS Cetatea de Balta,entry,False,,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsUGS-00327StorageRO_NTSRO-TSO-0001UGS-00327entry,4,Eastern Europe,Eastern Europe
ITP-00082,Tarifa,False,-113.64,-76.39,Spain,Transmission,ES,Spain,ES---------,Spain,Spanish Balancing Zone,ES-TSO-0006,Enagas,Enagas Transporte S.A.U.,ITP-00082,TARIFA,False,False,,,,,,,,,21Z000000000045X,,exit,True,Transmission,Transmission,MA,Morocco,,,,MA-TSO-0001,ONHYM,The National Bureau of Petroleum and Mines,ITP-00082,Tarifa,entry,False,,,,,Dec 30 2024  4:48PM,False,OnlyTP,Both,4InterconnectionsITP-00082SpainES-TSO-0006ITP-00082exitTransmissionMA-TSO-0001ITP-00082entry,4,Southern Europe,
ITP-00082,Tarifa,False,-113.64,-76.39,Transmission,Transmission,MA,Morocco,,,,MA-TSO-0001,ONHYM,The National Bureau of Petroleum and Mines,ITP-00082,Tarifa,,,,,,False,False,,,,,,exit,False,Spain,Transmission,ES,Spain,ES---------,Spain,Spanish Balancing Zone,ES-TSO-0006,Enagas,Enagas Transporte S.A.U.,ITP-00082,TARIFA,entry,True,21Z000000000045X,,,,Dec 30 2024  4:48PM,False,Both,OnlyTP,4InterconnectionsITP-00082TransmissionMA-TSO-0001ITP-00082exitSpainES-TSO-0006ITP-00082entry,4,,Southern Europe
LNG-00007,Teesside,True,-89.56,16.68,Production,Production,UK,United Kingdom,,,,,,,,,,,,,,False,False,,,,,,,False,UK,Transmission,UK,United Kingdom,UK---------,UK,British Balancing Zone,UK-TSO-0001,National Gas TSO,National Gas Transmission,LNG-00007,Teesside,entry,True,21YTE-EC-------P,,,,Dec 30 2024  4:48PM,False,Both,,4InterconnectionsLNG-00007ProductionUKUK-TSO-0001LNG-00007entry,4,Western Europe,Western Europe
ITP-00123,Brandov STEGAL (CZ) / Stegal (DE),False,-11.87,-17.28,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,,,,,False,False,,,,,,,False,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00123,Brandov STEGAL,entry,True,21Z000000000091Q,,,,Dec 30 2024  4:48PM,False,OnlyTP,,4InterconnectionsITP-00123DE THE BZCzechCZ-TSO-0001ITP-00123entry,4,Western Europe,Eastern Europe
ITP-00150,Olbernhau (DE) / Hora Svaté Kateřiny (CZ),False,-13.45,-17.81,Czech,Transmission,CZ,Czechia,CZ---------,Czech,Czech Balancing Zone,CZ-TSO-0001,N4G,"NET4GAS, s.r.o.",ITP-00150,Hora Sv. Kateriny Olbernhau,False,False,,,,,,,,,21Z000000000092O,,exit,True,DE THE BZ,Transmission,DE,Germany,DE-THE-----,DE THE BZ,German Balancing Zone THE,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,OnlyTP,4InterconnectionsITP-00150CzechCZ-TSO-0001ITP-00150exitDE THE BZ,4,Eastern Europe,Western Europe
ITP-00630,North Sea Entry,True,-50.0,27.0,Transmission,Transmission,NO,Norway,,,,,,,,,,,,,,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,,False,Joint Bal Zone DK/SE,Transmission,DK,Denmark,DK-SE-------,Joint Bal Zone DK/SE,Joint Balancing Zone between Denmark and Sweden ,DK-TSO-0001,Energinet,Energinet,ITP-00630,North Sea Entry,entry,True,21Z000000000512S,,,,Dec 30 2024  4:48PM,False,Both,,4InterconnectionsITP-00630TransmissionJoint Bal Zone DK/SEDK-TSO-0001ITP-00630entry,4,Northern Europe,Northern Europe
ITP-10009,Faxe,False,-20.13,20.96,Joint Bal Zone DK/SE,Transmission,DK,Denmark,DK-SE-------,Joint Bal Zone DK/SE,Joint Balancing Zone between Denmark and Sweden ,DK-TSO-0001,Energinet,Energinet,ITP-10009,Faxe,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,21Z000000000509H,,exit,True,Poland H-gas,Transmission,PL,Poland,PL---------,Poland H-gas,Polish High-methane gas Balancing zone,PL-TSO-0002,GAZ-SYSTEM,GAZ-SYSTEM S.A.,ITP-10009,FAXE,entry,True,21Z000000000509H,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-10009Joint Bal Zone DK/SEDK-TSO-0001ITP-10009exitPoland H-gasPL-TSO-0002ITP-10009entry,4,Northern Europe,Eastern Europe
ITP-10009,Faxe,False,-20.13,20.96,Poland H-gas,Transmission,PL,Poland,PL---------,Poland H-gas,Polish High-methane gas Balancing zone,PL-TSO-0002,GAZ-SYSTEM,GAZ-SYSTEM S.A.,ITP-10009,FAXE,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,True,True,GSA,GSA Platform,https://aukcje.gaz-system.pl/,21Z000000000509H,,exit,True,Joint Bal Zone DK/SE,Transmission,DK,Denmark,DK-SE-------,Joint Bal Zone DK/SE,Joint Balancing Zone between Denmark and Sweden ,DK-TSO-0001,Energinet,Energinet,ITP-10009,Faxe,entry,True,21Z000000000509H,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-10009Poland H-gasPL-TSO-0002ITP-10009exitJoint Bal Zone DK/SEDK-TSO-0001ITP-10009entry,4,Eastern Europe,Northern Europe
ITP-00274,Kipoi,False,53.92,-66.68,Greece,Transmission,GR,Greece,GR---------,Greece,Greek Balancing Zone,AL-TSO-0001,TAP AG,Trans-Adriatic Pipeline AG,ITP-00274,Kipoi,,,,,,,,,,,,,exit,False,Transmission,Transmission,TR,Turkey,,,,,,,,,,False,,,,,Dec 30 2024  4:48PM,False,,Both,4InterconnectionsITP-00274GreeceAL-TSO-0001ITP-00274exitTransmission,4,Southern Europe,Western Asia
ITP-00274,Kipoi,False,53.92,-66.68,Transmission,Transmission,TR,Turkey,,,,TR-TSO-0002,TANAP,TANAP TSO,ITP-00274,Kipoi,,,,,,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,,,exit,False,Greece,Transmission,GR,Greece,GR---------,Greece,Greek Balancing Zone,AL-TSO-0001,TAP AG,Trans-Adriatic Pipeline AG,ITP-00274,Kipoi,entry,True,21Z0000000004758,,,,Dec 30 2024  4:48PM,False,Both,OnlyTP,4InterconnectionsITP-00274TransmissionTR-TSO-0002ITP-00274exitGreeceAL-TSO-0001ITP-00274entry,4,Western Asia,Southern Europe
ITP-00275,Komotini - TAP / IGB,False,49.44,-66.27,Greece,Transmission,GR,Greece,GR---------,Greece,Greek Balancing Zone,AL-TSO-0001,TAP AG,Trans-Adriatic Pipeline AG,ITP-00275,Komotini,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z000000000472E,,exit,True,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0003,ICGB,ICGB a.d.,ITP-00275,Komotini,entry,True,21Z000000000472E,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00275GreeceAL-TSO-0001ITP-00275exitBulgariaBG-TSO-0003ITP-00275entry,4,Southern Europe,Eastern Europe
ITP-00275,Komotini - TAP / IGB,False,49.44,-66.27,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0003,ICGB,ICGB a.d.,ITP-00275,Komotini,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z000000000472E,,exit,True,Greece,Transmission,GR,Greece,GR---------,Greece,Greek Balancing Zone,AL-TSO-0001,TAP AG,Trans-Adriatic Pipeline AG,ITP-00275,Komotini,entry,True,21Z000000000472E,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00275BulgariaBG-TSO-0003ITP-00275exitGreeceAL-TSO-0001ITP-00275entry,4,Eastern Europe,Southern Europe
ITP-00276,Stara Zagora,False,50.3,-62.8,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0001,Bulgartransgaz,Bulgartransgaz EAD,ITP-00276,Stara Zagora,True,True,RBP,RBP,https://rbp.eu/,True,False,RBP,RBP,https://rbp.eu/,58Z-IP-00034-STZ,,exit,True,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0003,ICGB,ICGB a.d.,ITP-00276,Stara Zagora,entry,True,58Z-IP-00034-STZ,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00276BulgariaBG-TSO-0001ITP-00276exitBulgariaBG-TSO-0003ITP-00276entry,4,Eastern Europe,Eastern Europe
ITP-00276,Stara Zagora,False,50.3,-62.8,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0003,ICGB,ICGB a.d.,ITP-00276,Stara Zagora,True,False,RBP,RBP,https://rbp.eu/,True,True,RBP,RBP,https://rbp.eu/,58Z-IP-00034-STZ,,exit,True,Bulgaria,Transmission,BG,Bulgaria,BG-NGTS----,Bulgaria,Balancing Zone Bulgaria,BG-TSO-0001,Bulgartransgaz,Bulgartransgaz EAD,ITP-00276,Stara Zagora,entry,True,58Z-IP-00034-STZ,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00276BulgariaBG-TSO-0003ITP-00276exitBulgariaBG-TSO-0001ITP-00276entry,4,Eastern Europe,Eastern Europe
ITP-00427,Nea Mesimvria,False,35.46,-67.36,Greece,Transmission,GR,Greece,GR---------,Greece,Greek Balancing Zone,AL-TSO-0001,TAP AG,Trans-Adriatic Pipeline AG,ITP-00427,Nea Mesimvria,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,21Z000000000473C,,exit,True,Greece,Transmission,GR,Greece,GR---------,Greece,Greek Balancing Zone,GR-TSO-0001,DESFA S.A.,DESFA S.A.,ITP-00427,Nea Mesimvria,entry,True,21Z000000000473C,,,,Dec 30 2024  4:48PM,False,Both,Both,4InterconnectionsITP-00427GreeceAL-TSO-0001ITP-00427exitGreeceGR-TSO-0001ITP-00427entry,4,Southern Europe,Southern Europe
