country,pointKey,pointLabel,isSingleOperator,pointTpMapX,pointTpMapY,fromSystemLabel,fromInfrastructureTypeLabel,fromCountryKey,fromCountryLabel,toSystemLabel,toInfrastructureTypeLabel,toCountryKey,toCountryLabel,toOperatorKey,toOperatorLabel,toPointKey,toPointLabel,validFrom,validto,lastUpdateDateTime
PL,UGS-00425,GIM Sanok ,False,31.6,-22.8,,,,,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,UGS-00425,GIM Sanok withdrawal,,,Jun  5 2024  6:23PM
PL,VTP-00020,VTP - OTC - H-gas (PL),False,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00028,VTP - GAZ-SYSTEM,False,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,VTP-00028,VTP - GAZ-SYSTEM,,,Jun  5 2024  6:23PM
PL,VTP-00035,VTP - OTC - TGPS (PL),True,24.05,3.12,TGPS (YAMAL),Transmission,PL,Poland,TGPS (YAMAL),Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00037,Aggregated PPG - L-gas (PL),False,1.54,-8.02,Poland L-gas,Transmission,PL,Poland,Poland L-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,VTP-00037,Aggregated PPG - L-gas (PL),,,Jun  5 2024  6:23PM
PL,VTP-00040,VTP - Gas Exchange - L-gas,True,1.54,-8.02,Poland L-gas,Transmission,PL,Poland,Poland L-gas,Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00018,VTP - Gas Exchange H-gas (PL),False,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,VTP-00018,VTP - Gas Exchange H-gas,,,Jun  5 2024  6:23PM
PL,VTP-00020,VTP - OTC - H-gas (PL),False,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,VTP-00020,VTP - OTC - H-gas,,,Jun  5 2024  6:23PM
PL,VTP-00032,VTP - OTC - L-gas (PL),True,1.54,-8.02,Poland L-gas,Transmission,PL,Poland,Poland L-gas,Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00032,VTP - OTC - L-gas (PL),True,1.54,-8.02,Poland L-gas,Transmission,PL,Poland,Poland L-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,VTP-00032,VTP - OTC - L gas (PL),,,Jun  5 2024  6:23PM
PL,VTP-00036,Aggregated PPG - H gas (PL),False,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,VTP-00036,Aggregated PPG - H-gas (PL),,,Jun  5 2024  6:23PM
PL,VTP-00018,VTP - Gas Exchange H-gas (PL),False,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00034,VTP - Gas Exchange TGPS (PL),True,24.05,3.12,TGPS (YAMAL),Transmission,PL,Poland,TGPS (YAMAL),Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00034,VTP - Gas Exchange TGPS (PL),True,24.05,3.12,TGPS (YAMAL),Transmission,PL,Poland,TGPS (YAMAL),Transmission,PL,Poland,PL-TSO-0001,GAZ-SYSTEM (ISO),VTP-00034,Virtual Trading Point - PWE Gas Exchange TGPS (PL),,,Jun  5 2024  6:23PM
PL,VTP-00036,Aggregated PPG - H gas (PL),False,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00040,VTP - Gas Exchange - L-gas,True,1.54,-8.02,Poland L-gas,Transmission,PL,Poland,Poland L-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,VTP-00040,VTP - Gas Exchange - L-gas,,,Jun  5 2024  6:23PM
PL,VTP-00028,VTP - GAZ-SYSTEM,False,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00035,VTP - OTC - TGPS (PL),True,24.05,3.12,TGPS (YAMAL),Transmission,PL,Poland,TGPS (YAMAL),Transmission,PL,Poland,PL-TSO-0001,GAZ-SYSTEM (ISO),VTP-00035,Virtual Trading Point - PWE OTC - TGPS (PL),,,Jun  5 2024  6:23PM
PL,VTP-00037,Aggregated PPG - L-gas (PL),False,1.54,-8.02,Poland L-gas,Transmission,PL,Poland,Poland L-gas,Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00038,Aggregated PPG - TGPS (PL),False,24.05,3.12,TGPS (YAMAL),Transmission,PL,Poland,TGPS (YAMAL),Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,VTP-00038,Aggregated PPG - TGPS (PL),False,24.05,3.12,TGPS (YAMAL),Transmission,PL,Poland,TGPS (YAMAL),Transmission,PL,Poland,PL-TSO-0001,GAZ-SYSTEM (ISO),VTP-00038,Aggregated PPG - TGPS (PL),,,Jun  5 2024  6:23PM
PL,ITP-00556,Santaka,False,38.0,12.73,Poland H-gas,Transmission,PL,Poland,Lithuania,Transmission,LT,Lithuania,LT-TSO-0001,Amber Grid,ITP-00556,Santaka,,,Jun  5 2024  6:23PM
PL,ITP-10009,Faxe,False,-20.13,20.96,Poland H-gas,Transmission,PL,Poland,Joint Bal Zone DK/SE,Transmission,DK,Denmark,DK-TSO-0001,Energinet,ITP-10009,Faxe,,,Jun  5 2024  6:23PM
PL,ITP-00177,Vyrava,False,31.64,-28.42,Poland H-gas,Transmission,PL,Poland,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,ITP-00177,Vyrava,,,Jun  5 2024  6:23PM
PL,DIS-00204,Zlate Hory,False,1.54,-19.39,Poland H-gas,Transmission,PL,Poland,Distribution,Distribution,CZ,Czechia,CZ-DSO-0002,GasNet s.r.o.,DIS-00204,Zlate Hory,,,Jun  5 2024  6:23PM
ES,FNC-00043,Aggregated Distribution + Final Customers Exits (ES),True,-104.06,-64.97,Spain,Transmission,ES,Spain,Final Consumers,Final Consumers,ES,Spain,,,,,,,Jun  5 2024  6:23PM
ES,ITP-00018,Larrau,False,-87.98,-60.49,Spain,Transmission,ES,Spain,TRF,Transmission,FR,France,FR-TSO-0002,TERÉGA,ITP-00018,PITT-LARRAU,,,Jun  5 2024  6:23PM
ES,ITP-00033,Biriatou (FR) / Irun (ES),False,-92.24,-59.41,Spain,Transmission,ES,Spain,TRF,Transmission,FR,France,FR-TSO-0002,TERÉGA,ITP-00033,PITT-BIRIATOU,,,Jun  5 2024  6:23PM
ES,ITP-00064,Badajoz (ES) / Campo Maior (PT),False,-119.66,-71.61,Spain,Transmission,ES,Spain,Portugal,Transmission,PT,Portugal,PT-TSO-0001,REN,ITP-00064,Campo Maior,,,Jun  5 2024  6:23PM
ES,ITP-00052,Valença do Minho (PT) / Tuy (ES),False,-128.23,-63.63,Spain,Transmission,ES,Spain,Portugal,Transmission,PT,Portugal,PT-TSO-0001,REN,ITP-00052,Valença do Minho,,,Jun  5 2024  6:23PM
ES,ITP-00286,VIP IBERICO,False,-119.36,-68.64,Spain,Transmission,ES,Spain,Portugal,Transmission,PT,Portugal,PT-TSO-0001,REN,ITP-00286,VIP-IBERICO,,,Jun  5 2024  6:23PM
ES,ITP-00304,VIP PIRINEOS,False,-90.13,-60.09,Spain,Transmission,ES,Spain,TRF,Transmission,FR,France,FR-TSO-0002,TERÉGA,ITP-00304,PITT-PIRINEOS,,,Jun  5 2024  6:23PM
ES,LNG-00012,Barcelona,True,-72.77,-66.56,LNG Terminals,LNG Terminals,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,LNG-00012,BARCELONA,,,Jun  5 2024  6:23PM
ES,LNG-00013,Bilbao,False,-99.23,-59.54,LNG Terminals,LNG Terminals,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,LNG-00013,BILBAO,,,Jun  5 2024  6:23PM
ES,LNG-00018,Huelva,True,-119.27,-74.87,LNG Terminals,LNG Terminals,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,LNG-00018,HUELVA,,,Jun  5 2024  6:23PM
ES,LNG-00021,Mugardos,False,-125.42,-59.18,LNG Terminals,LNG Terminals,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,LNG-00021,MUGARDOS,,,Jun  5 2024  6:23PM
ES,LNG-00022,Cartagena,True,-87.89,-74.19,LNG Terminals,LNG Terminals,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,LNG-00022,CARTAGENA,,,Jun  5 2024  6:23PM
ES,PRD-00231,Aggregated Production Sites (ES),True,-97.08806853,-67.15217667,Production,Production,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,PRD-00231,PRODUCTION SITES ENAGAS Spain PRODUCTION-ES - Agregado de Yacimientos,,,Jun  5 2024  6:23PM
ES,LNG-00023,Sagunto,False,-84.02,-69.93,LNG Terminals,LNG Terminals,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,LNG-00023,SAGUNTO,,,Jun  5 2024  6:23PM
ES,UGS-00024,BASIC UGS - AASS Unificado,True,-110.019322,-68.2,Spain,Transmission,ES,Spain,,,,,,,,,,,Jun  5 2024  6:23PM
ES,UGS-00024,BASIC UGS - AASS Unificado,True,-110.019322,-68.2,,,,,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,UGS-00024,BASIC UGS - AASS Unificado,,,Jun  5 2024  6:23PM
ES,VTP-00043,TVB,False,-100.37,-68.24,Spain,Transmission,ES,Spain,LNG Terminals,LNG Terminals,ES,Spain,,,,,,,Jun  5 2024  6:23PM
ES,VTP-00007,PVB,False,-106.74,-64.97,Spain,Transmission,ES,Spain,Spain,Transmission,ES,Spain,,,,,,,Jun  5 2024  6:23PM
ES,VTP-00007,PVB,False,-106.74,-64.97,Spain,Transmission,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,VTP-00007,PVB,,,Jun  5 2024  6:23PM
ES,VTP-00043,TVB,False,-100.37,-68.24,LNG Terminals,LNG Terminals,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,VTP-00043,TVB (Virtual balancing LNG tank),,,Jun  5 2024  6:23PM
ES,ITP-00082,Tarifa,False,-113.64,-76.39,Spain,Transmission,ES,Spain,Transmission,Transmission,MA,Morocco,MA-TSO-0001,ONHYM,ITP-00082,Tarifa,,,Jun  5 2024  6:23PM
ES,LNG-00016,Musel,True,-113.0,-58.65,LNG Terminals,LNG Terminals,ES,Spain,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,LNG-00016,MUSEL,,,Jun  5 2024  6:23PM
EE,FNC-00037,Estonia Final Consumers Point,False,53.39,49.43,Joint Bal Zone EE/LV,Transmission,EE,Estonia,Final Consumers,Final Consumers,EE,Estonia,,,,,,,Jun  5 2024  6:23PM
EE,ITP-00053,Karksi,False,57.91951176,44.86563868,Joint Bal Zone EE/LV,Transmission,EE,Estonia,Joint Bal Zone EE/LV,Transmission,LV,Latvia,LV-TSO-0001,Conexus Baltic Grid JSC,ITP-00053,Karksi - virtual entry,,,Jun  5 2024  6:23PM
EE,ITP-00100,Korneti,False,63.9,43.23,Transmission,Transmission,EE,Estonia,Joint Bal Zone EE/LV,Transmission,LV,Latvia,LV-TSO-0001,Conexus Baltic Grid JSC,ITP-00100,Korneti - entry,,,Jun  5 2024  6:23PM
EE,ITP-00187,Värska,False,60.69,42.03,Joint Bal Zone EE/LV,Transmission,EE,Estonia,Transmission,Transmission,RU,Russia,RU-TSO-0001,Gazprom,ITP-00187,Värska,,,Jun  5 2024  6:23PM
EE,ITP-00243,Narva,False,63.59,52.75,Joint Bal Zone EE/LV,Transmission,EE,Estonia,Transmission,Transmission,RU,Russia,RU-TSO-0001,Gazprom,ITP-00243,Narva,,,Jun  5 2024  6:23PM
EE,ITP-00493,Luhamaa,False,59.5,40.04,Transmission,Transmission,EE,Estonia,Joint Bal Zone EE/LV,Transmission,LV,Latvia,LV-TSO-0001,Conexus Baltic Grid JSC,ITP-00493,Luhamaa,,,Jun  5 2024  6:23PM
EE,ITP-00493,Luhamaa,False,59.5,40.04,Transmission,Transmission,EE,Estonia,Transmission,Transmission,RU,Russia,RU-TSO-0001,Gazprom,ITP-00493,Luhamaa,,,Jun  5 2024  6:23PM
EE,ITP-00494,Misso / Estonia,True,64.64,43.55,Transmission,Transmission,EE,Estonia,Joint Bal Zone EE/LV,Transmission,EE,Estonia,EE-TSO-0001,Elering,ITP-00494,Misso / Estonia,,,Jun  5 2024  6:23PM
EE,ITP-00550,BALTICCONNECTOR,False,42.41,53.49,Joint Bal Zone EE/LV,Transmission,EE,Estonia,Finland,Transmission,FI,Finland,FI-TSO-0003,Gasgrid Finland,ITP-00550,Balticconnector,,,Jun  5 2024  6:23PM
EE,PRD-00209,Estonia Production Point,False,49.48,50.68,Production,Production,EE,Estonia,Joint Bal Zone EE/LV,Transmission,EE,Estonia,EE-TSO-0001,Elering,PRD-00209,Estonia Production Point,,,Jun  5 2024  6:23PM
HR,FNC-00018,Final Consumers and Distribution (HR),False,-2.59,-50.72,Croatia,Transmission,HR,Croatia,Final Consumers,Final Consumers,HR,Croatia,,,,,,,Jun  5 2024  6:23PM
HR,ITP-00011,Dravaszerdahely,False,12.08,-48.79,Croatia,Transmission,HR,Croatia,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,ITP-00011,Drávaszerdahely (CR>HU),,,Jun  5 2024  6:23PM
HR,ITP-00042,Rogatec,False,-2.02,-46.96,Croatia,Transmission,HR,Croatia,Slovenia,Transmission,SI,Slovenia,SI-TSO-0001,Plinovodi,ITP-00042,Rogatec,,,Jun  5 2024  6:23PM
HR,PRD-00197,Production (HR),False,-2.645344842,-53.30700845,Production,Production,HR,Croatia,Croatia,Transmission,HR,Croatia,HR-TSO-0001,Plinacro,PRD-00197,Production,,,Jun  5 2024  6:23PM
HR,LNG-00032,Croatia LNG,False,-8.263811821,-51.56061479,LNG Terminals,LNG Terminals,HR,Croatia,Croatia,Transmission,HR,Croatia,HR-TSO-0001,Plinacro,LNG-00032,LNG Terminals,,,Jun  5 2024  6:23PM
HR,UGS-00028,UGS Croatia,False,-3.98922525,-53.39589181,Croatia,Transmission,HR,Croatia,Storage,Storage,HR,Croatia,HR-SSO-0001,PSP Ltd,UGS-00028,UGS Croatia,,,Jun  5 2024  6:23PM
HR,UGS-00028,UGS Croatia,False,-3.98922525,-53.39589181,Storage,Storage,HR,Croatia,Croatia,Transmission,HR,Croatia,HR-TSO-0001,Plinacro,UGS-00028,Storage,,,Jun  5 2024  6:23PM
HU,ITP-00027,Balassagyarmat (HU) / Velké Zlievce (SK),False,17.93,-36.21,Hungary,Transmission,HU,Hungary,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,ITP-00027,Velké Zlievce,,,Jun  5 2024  6:23PM
HU,ITP-00027,Balassagyarmat (HU) / Velké Zlievce (SK),False,17.93,-36.21,,,,,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,ITP-00027,Velké Zlievce,,,Jun  5 2024  6:23PM
HU,DIS-00196,Aggregated Distribution (HU),True,13.05,-41.97,Hungary,Transmission,HU,Hungary,Distribution,Distribution,HU,Hungary,,,,,,,Jun  5 2024  6:23PM
HU,ITP-00011,Dravaszerdahely,False,12.08,-48.79,Hungary,Transmission,HU,Hungary,Croatia,Transmission,HR,Croatia,HR-TSO-0001,Plinacro,ITP-00011,Drávaszerdahely,,,Jun  5 2024  6:23PM
HU,ITP-00032,Csanadpalota,False,25.14,-47.02,Hungary,Transmission,HU,Hungary,RO_NTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,ITP-00032,Csanadpalota,,,Jun  5 2024  6:23PM
HU,ITP-00055,Kiskundorozsma (HU>RS),False,22.06,-46.75,Hungary,Transmission,HU,Hungary,Transmission,Transmission,RS,Serbia,RS-TSO-0001,Srbijagas,ITP-00055,Kiskundorozsma (HU>RS),,,Jun  5 2024  6:23PM
HU,ITP-00043,Mosonmagyarovar,False,6.15,-36.96,Hungary,Transmission,HU,Hungary,Austria,Transmission,AT,Austria,AT-TSO-0001,GCA,ITP-00043,Mosonmagyarovar,,,Jun  5 2024  6:23PM
HU,ITP-00307,Beregdaróc 800 (HU) - Beregovo (UA) (HU>UA),False,34.5,-35.35,Hungary,Transmission,HU,Hungary,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,ITP-00307,Beregdaróc 800 (HU) - Beregovo (UA) (HU>UA),,,Jun  5 2024  6:23PM
HU,ITP-10006,VIP Bereg (HU) / VIP Bereg (UA),False,34.45,-33.87,Hungary,Transmission,HU,Hungary,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,ITP-10006,VIP Bereg,,,Jun  5 2024  6:23PM
HU,ITP-10013,Kiskundorozsma-2 (HU) / Horgos (RS),False,22.24,-47.07,Hungary,Transmission,HU,Hungary,Transmission,Transmission,RS,Serbia,RS-TSO-0003,GASTRANS,ITP-10013,Kiskundorozsma-2 (HU) / Horgos (RS),,,Jun  5 2024  6:23PM
HU,PRD-00157,Production H-Gas MOL,False,13.83043581,-43.86802027,Production,Production,HU,Hungary,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,PRD-00157,Production_L-Gas_MOL_(Entry),,,Jun  5 2024  6:23PM
HU,UGS-00020,UGS-1-Aggregated Storage (HU),False,14.96035205,-43.2206932,Hungary,Transmission,HU,Hungary,Storage,Storage,HU,Hungary,HU-SSO-0001,MFGT Storage,UGS-00020,UGS-1-Aggregated Storage (HU),,,Jun  5 2024  6:23PM
HU,PRD-00235,Exit for Blending (HU),True,16.8280799,-38.42133433,Hungary,Transmission,HU,Hungary,Production,Production,HU,Hungary,,,,,,,Jun  5 2024  6:23PM
HU,PRD-00236,Aggregated Single Production (HU),True,14.76768865,-39.51201755,Production,Production,HU,Hungary,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,PRD-00236,Aggregated single production,,,Jun  5 2024  6:23PM
HU,UGS-00021,UGS-2-SZOREG (HU),False,16.4527682,-43.0550957,Storage,Storage,HU,Hungary,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,UGS-00021,UGS-2-SZOREG (UGS>TSO),,,Jun  5 2024  6:23PM
HU,UGS-00020,UGS-1-Aggregated Storage (HU),False,14.96035205,-43.2206932,Storage,Storage,HU,Hungary,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,UGS-00020,UGS-1-Aggregated Storage HU (UGS>TSO),,,Jun  5 2024  6:23PM
HU,UGS-00021,UGS-2-SZOREG (HU),False,16.4527682,-43.0550957,Hungary,Transmission,HU,Hungary,Storage,Storage,HU,Hungary,HU-SSO-0002,MMBF Storage,UGS-00021,UGS-2-SZOREG (HU),,,Jun  5 2024  6:23PM
HU,VTP-00015,MGP,False,12.35,-45.49,,,,,Hungary,Transmission,HU,Hungary,,,,,,,Jun  5 2024  6:23PM
HU,VTP-00015,MGP,False,12.35,-45.49,Hungary,Transmission,HU,Hungary,,,,,,,,,,,Jun  5 2024  6:23PM
HU,UGS-00021,UGS-2-SZOREG (HU),False,16.4527682,-43.0550957,,,,,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,UGS-00021,UGS-2-SZOREG (UGS>TSO),,,Jun  5 2024  6:23PM
HU,UGS-00021,UGS-2-SZOREG (HU),False,16.4527682,-43.0550957,Hungary,Transmission,HU,Hungary,,,,,,,,,,,Jun  5 2024  6:23PM
HU,FNC-00200,Aggregated Final Consumers (HU),True,11.56,-41.55,Hungary,Transmission,HU,Hungary,Final Consumers,Final Consumers,HU,Hungary,,,,,,,Jun  5 2024  6:23PM
IT,DIS-00005,Distribution (IT),False,-20.0,-59.49,Italy,Transmission,IT,Italy,Distribution,Distribution,IT,Italy,,,,,,,Jun  5 2024  6:23PM
IT,FNC-00005,Industrial Consumers (IT),False,-20.74,-59.47,Italy,Transmission,IT,Italy,Final Consumers,Final Consumers,IT,Italy,,,,,,,Jun  5 2024  6:23PM
IT,FNC-00006,Thermal Plants (IT),False,-22.19,-59.45,Italy,Transmission,IT,Italy,Final Consumers,Final Consumers,IT,Italy,,,,,,,Jun  5 2024  6:23PM
IT,ITP-00008,Melendugno - IT / TAP,False,10.5,-67.7,Italy,Transmission,IT,Italy,Transmission,Transmission,AL,Albania,AL-TSO-0001,TAP AG,ITP-00008,Melendugno ,,,Jun  5 2024  6:23PM
IT,ITP-00040,Tarvisio (IT) / Arnoldstein (AT),False,-11.87,-45.01,Italy,Transmission,IT,Italy,Austria,Transmission,AT,Austria,AT-TSO-0003,TAG GmbH,ITP-00040,Arnoldstein,,,Jun  5 2024  6:23PM
IT,ITP-00049,Gorizia (IT) /Šempeter (SI),False,-12.17,-48.18,Italy,Transmission,IT,Italy,Slovenia,Transmission,SI,Slovenia,SI-TSO-0001,Plinovodi,ITP-00049,Gorizia_Sempeter,,,Jun  5 2024  6:23PM
IT,ITP-00136,Griespass (CH) / Passo Gries (IT),False,-39.77,-45.92,Italy,Transmission,IT,Italy,Switzerland,Transmission,CH,Switzerland,CH-TSO-0002,FluxSwiss,ITP-00125,Griespass (CH) / Passo Gries (IT) (FluxSwiss),,,Jun  5 2024  6:23PM
IT,ITP-00136,Griespass (CH) / Passo Gries (IT),False,-39.77,-45.92,Italy,Transmission,IT,Italy,Switzerland,Transmission,CH,Switzerland,CH-TSO-0001,Swissgas,ITP-00131,Griespass (CH) / Passo Gries (IT) (Swissgas),,,Jun  5 2024  6:23PM
IT,ITP-00278,Bizzarone,False,-36.43,-48.6,Italy,Transmission,IT,Italy,Switzerland,Transmission,CH,Switzerland,,,,,,,Jun  5 2024  6:23PM
IT,ITP-00283,Rep. San Marino,False,-18.72,-56.97,Italy,Transmission,IT,Italy,Transmission,Transmission,SM,San Marino,,,,,,,Jun  5 2024  6:23PM
IT,ITP-00288,SRG Delivery to other transmission networks,False,-6.94,-63.57,Italy,Transmission,IT,Italy,Transmission,Transmission,IT,Italy,IT-TSO-0003,S.G.I. S.p.A.,ITP-00288,SRG Delivery to other transmission networks,,,Jun  5 2024  6:23PM
IT,LNG-00004,OLT LNG / Livorno,False,-29.75,-58.33,LNG Terminals,LNG Terminals,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,LNG-00004,LIVORNO,,,Jun  5 2024  6:23PM
IT,LNG-00015,Cavarzere (Porto Levante / Adriatic LNG),False,-17.41774013,-52.02540398,LNG Terminals,LNG Terminals,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0004,Infrastrutture Trasporto Gas,LNG-00015,CAVARZERE,,,Jun  5 2024  6:23PM
IT,LNG-00019,Panigaglia,False,-32.21,-56.46,LNG Terminals,LNG Terminals,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,LNG-00019,PANIGAGLIA,,,Jun  5 2024  6:23PM
IT,PRD-00154,IT - Indigenous Production,False,-14.17380598,-60.98603687,Production,Production,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,PRD-00154,SRG NATIONAL PRODUCTION INPUT,,,Jun  5 2024  6:23PM
IT,LNG-00059,Sardinia LNG,False,0.0,0.0,LNG Terminals,LNG Terminals,IT,Italy,Transmission,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,LNG-00059,Sardinia LNG,,,Jun  5 2024  6:23PM
IT,LNG-00059,Sardinia LNG,False,0.0,0.0,LNG Terminals,LNG Terminals,IT,Italy,Transmission,Transmission,IT,Italy,IT-TSO-0005,ENURA,LNG-00059,Sardinia LNG,,,Jun  5 2024  6:23PM
IT,LNG-00015,Cavarzere (Porto Levante / Adriatic LNG),False,-17.41774013,-52.02540398,LNG Terminals,LNG Terminals,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,LNG-00015,CAVARZERE,,,Jun  5 2024  6:23PM
IT,UGS-00008,UGS - IT - Snam Rete Gas/STOGIT,False,-17.15942804,-61.18335232,Italy,Transmission,IT,Italy,Storage,Storage,IT,Italy,IT-SSO-0001,STOGIT,UGS-00008,UGS - IT - Snam Rete Gas/STOGIT,,,Jun  5 2024  6:23PM
IT,PRD-00154,IT - Indigenous Production,False,-14.17380598,-60.98603687,,,,,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,PRD-00154,SRG NATIONAL PRODUCTION INPUT,,,Jun  5 2024  6:23PM
IT,UGS-00008,UGS - IT - Snam Rete Gas/STOGIT,False,-17.15942804,-61.18335232,Storage,Storage,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,UGS-00008,STOGIT,,,Jun  5 2024  6:23PM
IT,UGS-00023,UGS - IT - Snam Rete Gas/Edison,False,-15.65666494,-61.08403688,Italy,Transmission,IT,Italy,Storage,Storage,IT,Italy,IT-SSO-0002,Edison Stoccagio,UGS-00023,UGS - IT - Snam Rete Gas/Edison,,,Jun  5 2024  6:23PM
IT,UGS-00023,UGS - IT - Snam Rete Gas/Edison,False,-15.65666494,-61.08403688,Storage,Storage,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,UGS-00023,EDISON STOCCAGGIO,,,Jun  5 2024  6:23PM
IT,UGS-00475,Italgasstorage (IT),False,-32.7,-51.69,Italy,Transmission,IT,Italy,Storage,Storage,IT,Italy,,,,,,,Jun  5 2024  6:23PM
IT,UGS-00475,Italgasstorage (IT),False,-32.7,-51.69,Storage,Storage,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,UGS-00475,Ital Gas Storage,,,Jun  5 2024  6:23PM
IT,VTP-00013,PSV,False,-24.35,-59.29,Italy,Transmission,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,VTP-00013,PUNTO DI SCAMBIO VIRTUALE,,,Jun  5 2024  6:23PM
IT,VTP-00013,PSV,False,-24.35,-59.29,Italy,Transmission,IT,Italy,Italy,Transmission,IT,Italy,,,,,,,Jun  5 2024  6:23PM
IT,VTP-00013,PSV,False,-24.35,-59.29,,,,,Italy,Transmission,IT,Italy,,,,,,,Jun  5 2024  6:23PM
IT,PRD-00154,IT - Indigenous Production,False,-14.17380598,-60.98603687,Production,Production,IT,Italy,,,,,,,,,,,Jun  5 2024  6:23PM
IT,LNG-00069,FSRU ITALIA_PIOMBINO TERMINAL,False,-27.0,-60.0,LNG Terminals,LNG Terminals,IT,Italy,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,LNG-00069,GNL PIOMBINO FSRU ITALIA SRL,,,Jun  5 2024  6:23PM
UA,ITP-00095,Beregdaróc 1400 (HU) - Beregovo (UA) (UA>HU),False,33.71,-35.03,Transmission,Transmission,UA,Ukraine,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,ITP-00095,Beregdaróc (UA>HU),,,Jun  5 2024  6:23PM
UA,ITP-00117,Uzhhorod (UA) - Velké Kapušany (SK),False,32.92,-31.99,Transmission,Transmission,UA,Ukraine,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,ITP-00117,Velke Kapusany,,,Jun  5 2024  6:23PM
