,point_key,point_label,is_single_operator,point_tooltip,point_eic_code,control_point_type,tp_map_x,tp_map_y,point_type,commercial_type,import_from_country_key,import_from_country_label,has_virtual_point,virtual_point_key,virtual_point_label,has_data,is_planned,is_interconnection,is_import,infrastructure_key,infrastructure_label,is_cross_border,eu_crossing,is_invalid,is_macro_point,is_cam_relevant,is_pipe_in_pipe,is_cmp_relevant,id,data_set,url
81,DIS-00094,Drointon,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00094,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
82,DIS-00095,Drum,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00095,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
83,DIS-00096,Dyffryn Clydach,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00096,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
84,DIS-00097,Easton Grey,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00097,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
85,DIS-00098,Ecclestone,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00098,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
86,DIS-00099,Elton,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00099,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
87,DIS-00100,Evesham,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00100,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
88,DIS-00101,Farningham,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00101,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
89,DIS-00102,Farningham B,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00102,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
90,DIS-00103,Fiddington,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00103,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
91,DIS-00104,Ganstead,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00104,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
92,DIS-00105,Gilwern,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00105,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
93,DIS-00106,Glenmavis,0,,?,O_P_INCOUN_IN_DIS_ExtEU,-102.04,22.31,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00106,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
94,DIS-00107,Gosberton,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00107,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
95,DIS-00108,Great Wilbraham,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00108,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
96,DIS-00109,Guyzance,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00109,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
97,DIS-00110,Hardwick,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00110,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
98,DIS-00111,Holmes Chapel,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00111,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
99,DIS-00112,Horndon,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00112,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
100,DIS-00113,Humbleton,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00113,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
101,DIS-00114,Hume,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00114,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
102,DIS-00115,Ilchester,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00115,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
103,DIS-00116,Ipsden,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00116,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
104,DIS-00117,Ipsden 2,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00117,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
105,DIS-00118,Keld,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00118,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
106,DIS-00119,Kenn,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00119,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
107,DIS-00120,Kinknockie,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00120,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
108,DIS-00121,Kirkstead,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00121,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
109,DIS-00122,Langholm,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00122,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
110,DIS-00123,Leamington,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00123,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
111,DIS-00124,Little Burdon,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00124,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
112,DIS-00125,Littleton Drew,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00125,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
113,DIS-00126,Lockerbie,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00126,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
114,DIS-00127,Lower Quinton,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00127,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
115,DIS-00128,Lupton,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00128,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
116,DIS-00129,Luxborough Lane,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00129,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
117,DIS-00130,Lyneham (Choakford),0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00130,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
118,DIS-00131,Maelor,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00131,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
119,DIS-00132,Malpas,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00132,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
120,DIS-00133,Mappowder,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00133,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
121,DIS-00134,Market Harborough,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00134,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
122,DIS-00135,Matching Green,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00135,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
123,DIS-00136,Melkinthorpe,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00136,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
124,DIS-00137,Mickle Trafford,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00137,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
125,DIS-00138,Milwich,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00138,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
126,DIS-00139,Netherhowcleugh,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00139,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
127,DIS-00140,Pannal,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00140,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
128,DIS-00141,Partington,0,,?,O_P_INCOUN_IN_DIS_ExtEU,-96.2,6.12,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00141,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
129,DIS-00142,Paull,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00142,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
130,DIS-00143,Peterborough Eye (Tee),0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00143,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
131,DIS-00144,Peters Green,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00144,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
132,DIS-00145,Peters Green South Mimms,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00145,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
133,DIS-00146,Pickering,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00146,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
134,DIS-00147,Pitcairngreen,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00147,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
135,DIS-00148,Pucklechurch,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00148,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
136,DIS-00149,Rawcliffe,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00149,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
137,DIS-00150,Ross (SW),0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00150,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
138,DIS-00151,Ross (WM),0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00151,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
139,DIS-00152,Roudham Heath,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00152,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
140,DIS-00153,Royston,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00153,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
141,DIS-00154,Rugby,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00154,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
142,DIS-00155,Saltwick Pressure Controlled,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00155,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
143,DIS-00156,Saltwick Volumetric Controlled,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00156,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
144,DIS-00157,Samlesbury,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00157,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
145,DIS-00158,Seabank (DN),0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00158,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
146,DIS-00159,Shorne,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00159,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
147,DIS-00160,Shustoke,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00160,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
148,DIS-00161,Silk Willoughby,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00161,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
149,DIS-00162,Soutra,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00162,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
150,DIS-00163,St Fergus,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00163,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
151,DIS-00164,Stranraer,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00164,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
152,DIS-00165,Stratford-upon-Avon,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00165,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
153,DIS-00166,Sutton Bridge,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00166,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
154,DIS-00167,Tatsfield,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00167,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
155,DIS-00168,Thornton Curtis,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00168,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
156,DIS-00169,Thrintoft,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00169,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
157,DIS-00170,Towlaw,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00170,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
158,DIS-00171,Towton,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00171,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
159,DIS-00172,Tur Langton,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00172,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
160,DIS-00173,Walesby,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00173,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
161,DIS-00174,Warburton,0,,?,O_P_INCOUN_IN_DIS_ExtEU,0.0,0.0,Distribution Point ExtEU,Physical,,,False,,,True,False,False,False,DIS,Distribution,False,NONEU,False,,False,False,False,2DIS-00174,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
