country,pointKey,pointLabel,isSingleOperator,pointTpMapX,pointTpMapY,fromSystemLabel,fromInfrastructureTypeLabel,fromCountryKey,fromCountryLabel,fromDirectionKey,fromOperatorKey,fromBzKey,fromPointKey,toSystemLabel,toInfrastructureTypeLabel,toCountryKey,toCountryLabel,toOperatorKey,toOperatorLabel,toBzKey,toPointKey,toPointLabel,validFrom,validto,lastUpdateDateTime,id
BE,ITP-00289,BE Quality Conversion Point H-Zone,True,-60.64,-14.2,L-Zone,Transmission,BE,Belgium,,,BE-L-ZONE--,,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,ITP-00289,Quality Conversion H,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00289L-ZoneBeLuxBE-TSO-0001ITP-00289entry
BE,ITP-00290,BE Quality Conversion Point L-Zone,True,-57.3,-13.8,BeLux,Transmission,BE,Belgium,,,BE-LUX------,,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-L-ZONE--,ITP-00290,Quality Conversion L,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00290BeLuxL-ZoneBE-TSO-0001ITP-00290entry
BE,ITP-00290,BE Quality Conversion Point L-Zone,True,-57.3,-13.8,L-Zone,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-L-ZONE--,ITP-00290,BeLux,Transmission,BE,Belgium,,,BE-LUX------,,,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00290L-ZoneBE-TSO-0001ITP-00290exitBeLux
BE,ITP-00526,VIRTUALYS,False,-66.62,-16.76,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,ITP-00526,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,ITP-00526,Virtualys,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00526BeLuxBE-TSO-0001ITP-00526exitTRFFR-TSO-0003ITP-00526entry
BE,ITP-00542,VIP Belgium - NCG,False,-51.06,-18.02,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,ITP-00542,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,ITP-00542,VIP Belgium - NCG,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00542BeLuxBE-TSO-0001ITP-00542exitDE THE BZDE-TSO-0009ITP-00542entry
BE,ITP-00555,VIP BENE,False,-59.37,-11.18,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,ITP-00555,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,NL---------,ITP-00555,VIP BENE,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00555BeLuxBE-TSO-0001ITP-00555exitNetherlandsNL-TSO-0001ITP-00555entry
BE,LNG-00005,Alveringem,False,-69.26,-14.71,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,LNG-00005,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,LNG-00005,Alveringem (BE-FR),,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00005BeLuxBE-TSO-0001LNG-00005exitTRFFR-TSO-0003LNG-00005entry
BE,LNG-00017,Zeebrugge LNG,False,-66.53,-11.5,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,LNG-00017,LNG Terminals,LNG Terminals,BE,Belgium,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00017BeLuxBE-TSO-0001LNG-00017exitLNG Terminals
BE,LNG-00017,Zeebrugge LNG,False,-66.53,-11.5,LNG Terminals,LNG Terminals,BE,Belgium,exit,BE-LSO-0001,,LNG-00017,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,LNG-00017,Zeebrugge LNG Terminal,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00017LNG TerminalsBE-LSO-0001LNG-00017exitBeLuxBE-TSO-0001LNG-00017entry
BE,LNG-00047,Dunkerque LNG,False,-72.64,-14.6,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,ITP-00519,LNG Terminals,LNG Terminals,FR,France,FR-LSO-0001,Dunkerque LNG,,LNG-00047,Dunkerque LNG,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00047BeLuxBE-TSO-0001ITP-00519exitLNG TerminalsFR-LSO-0001LNG-00047entry
BE,UGS-00002,Loenhout Storage,False,-56.36513162,-13.86418024,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,UGS-00002,Storage,Storage,BE,Belgium,BE-SSO-0001,Fluxys SSO,,UGS-00002,Loenhout Storage,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00002BeLuxBE-TSO-0001UGS-00002exitStorageBE-SSO-0001UGS-00002entry
BE,UGS-00002,Loenhout Storage,False,-56.36513162,-13.86418024,Storage,Storage,BE,Belgium,exit,BE-SSO-0001,,UGS-00002,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,UGS-00002,Loenhout Storage,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00002StorageBE-SSO-0001UGS-00002exitBeLuxBE-TSO-0001UGS-00002entry
BE,VTP-00016,ZTP (Zeebrugge Trading Point H-Zone),False,-61.22,-14.77,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,VTP-00016,BeLux,Transmission,BE,Belgium,,,BE-LUX------,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00016BeLuxBE-TSO-0001VTP-00016exitBeLux
BE,VTP-00016,ZTP (Zeebrugge Trading Point H-Zone),False,-61.22,-14.77,BeLux,Transmission,BE,Belgium,,,BE-LUX------,,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,VTP-00016,ZTP (Zeebrugge Trading Point H-Zone),,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00016BeLuxBeLuxBE-TSO-0001VTP-00016entry
BE,VTP-00025,Zeebrugge Trading Point L-Zone,False,-58.32,-13.8,L-Zone,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-L-ZONE--,VTP-00025,L-Zone,Transmission,BE,Belgium,,,BE-L-ZONE--,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00025L-ZoneBE-TSO-0001VTP-00025exitL-Zone
BE,VTP-00025,Zeebrugge Trading Point L-Zone,False,-58.32,-13.8,L-Zone,Transmission,BE,Belgium,,,BE-L-ZONE--,,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-L-ZONE--,VTP-00025,Zeebrugge Trading Point L-Zone,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00025L-ZoneL-ZoneBE-TSO-0001VTP-00025entry
BE,VTP-00029,Zeebrugge Beach,False,-66.49,-14.52,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,VTP-00029,BeLux,Transmission,BE,Belgium,,,BE-LUX------,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00029BeLuxBE-TSO-0001VTP-00029exitBeLux
BE,VTP-00029,Zeebrugge Beach,False,-66.49,-14.52,BeLux,Transmission,BE,Belgium,,,BE-LUX------,,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,VTP-00029,Zeebrugge Beach,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00029BeLuxBeLuxBE-TSO-0001VTP-00029entry
BE,ITP-00614,VIP THE-ZTP,False,-50.89,-16.64,BeLux,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-LUX------,ITP-00614,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,ITP-00614,VIP THE-ZTP	,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00614BeLuxBE-TSO-0001ITP-00614exitDE THE BZDE-TSO-0009ITP-00614entry
BE,ITP-00648,VIP BENE-L,False,-58.0,-9.0,L-Zone,Transmission,BE,Belgium,exit,BE-TSO-0001,BE-L-ZONE--,ITP-00648,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,NL---------,ITP-00648,VIP BENE-L,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00648L-ZoneBE-TSO-0001ITP-00648exitNetherlandsNL-TSO-0001ITP-00648entry
BE,ITP-00254,Poppel (BE) / Zandvliet-L (NL),False,-34.85,8.93,L-Zone,Transmission,BE,Belgium,,,BE-L-ZONE--,,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,NL---------,ITP-00254,Zandvliet L-gas,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00254L-ZoneNetherlandsNL-TSO-0001ITP-00254entry
FR,DIS-00003,Distribution (FR North),False,-47.48,-6.23,TRF,Transmission,FR,France,,,FR----------,,Distribution,Distribution,FR,France,FR-DSO-0001,GrDF,,DIS-00003,Distribution (FR North),,,Jan  6 2025  3:40AM,4InterconnectionsDIS-00003TRFDistributionFR-DSO-0001DIS-00003entry
FR,DIS-00188,TEREGA Delivery Pool - Distribution (FR),False,-77.92,-58.3,TRF,Transmission,FR,France,exit,FR-TSO-0002,FR----------,DIS-00188,Distribution,Distribution,FR,France,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsDIS-00188TRFFR-TSO-0002DIS-00188exitDistribution
FR,DIS-00197,GRTgaz aggregated distribution consumers,True,-71.94,-46.39,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,DIS-00197,Distribution,Distribution,FR,France,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsDIS-00197TRFFR-TSO-0003DIS-00197exitDistribution
FR,FNC-00015,TEREGA Delivery Pool - Industrials (FR),False,-78.97,-58.34,TRF,Transmission,FR,France,exit,FR-TSO-0002,FR----------,FNC-00015,Final Consumers,Final Consumers,FR,France,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsFNC-00015TRFFR-TSO-0002FNC-00015exitFinal Consumers
FR,FNC-00201,GRTgaz aggregated industrial consumers,True,-72.86,-45.75,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,FNC-00201,Final Consumers,Final Consumers,FR,France,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsFNC-00201TRFFR-TSO-0003FNC-00201exitFinal Consumers
FR,FNC-00202,GRTgaz aggregated end consumers (industrial and distribution),True,-68.33,-45.56,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,FNC-00202,Final Consumers,Final Consumers,FR,France,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsFNC-00202TRFFR-TSO-0003FNC-00202exitFinal Consumers
FR,ITP-00018,Larrau,False,-87.98,-60.49,TRF,Transmission,FR,France,exit,FR-TSO-0002,FR----------,ITP-00018,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,ES---------,ITP-00018,LARRAU,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00018TRFFR-TSO-0002ITP-00018exitSpainES-TSO-0006ITP-00018entry
FR,ITP-00033,Biriatou (FR) / Irun (ES),False,-92.24,-59.41,TRF,Transmission,FR,France,exit,FR-TSO-0002,FR----------,ITP-00033,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,ES---------,ITP-00033,IRUN (ES) / BIRIATOU (FR),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00033TRFFR-TSO-0002ITP-00033exitSpainES-TSO-0006ITP-00033entry
FR,ITP-00039,Oltingue (FR) / Rodersdorf (CH),False,-43.9,-38.97,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,ITP-00039,Switzerland,Transmission,CH,Switzerland,CH-TSO-0001,Swissgas,CH---------,ITP-00039,Oltingue (FR) / Rodersdorf (CH),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00039TRFFR-TSO-0003ITP-00039exitSwitzerlandCH-TSO-0001ITP-00039entry
FR,ITP-00039,Oltingue (FR) / Rodersdorf (CH),False,-43.9,-38.97,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,ITP-00039,Switzerland,Transmission,CH,Switzerland,CH-TSO-0002,FluxSwiss,CH---------,ITP-00039,Oltingue (FR) / Rodersdorf (CH),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00039TRFFR-TSO-0003ITP-00039exitSwitzerlandCH-TSO-0002ITP-00039entry
FR,ITP-00115,Blaregnies L (BE) / Taisnières B (FR),False,-63.37,-20.39,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,ITP-00115,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-L-ZONE--,ITP-00115,Blaregnies L,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00115TRFFR-TSO-0003ITP-00115exitL-ZoneBE-TSO-0001ITP-00115entry
FR,ITP-00137,Obergailbach (FR) / Medelsheim (DE),False,-44.96,-28.81,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,ITP-00137,DE THE BZ,Transmission,DE,Germany,DE-TSO-0004,GRTD,DE-THE-----,ITP-00083,Medelsheim,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00137TRFFR-TSO-0003ITP-00137exitDE THE BZDE-TSO-0004ITP-00083entry
FR,ITP-00152,Blaregnies (BE) / Taisnières (H) (FR) (Segeo/Troll),False,-62.67,-20.63,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,ITP-00152,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,ITP-00114,Blaregnies Segeo,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00152TRFFR-TSO-0003ITP-00152exitBeLuxBE-TSO-0001ITP-00114entry
FR,ITP-00152,Blaregnies (BE) / Taisnières (H) (FR) (Segeo/Troll),False,-62.67,-20.63,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,ITP-00152,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,ITP-00147,Blaregnies Troll,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00152TRFFR-TSO-0003ITP-00152exitBeLuxBE-TSO-0001ITP-00147entry
FR,ITP-00281,Jura,False,-50.62,-46.59,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,ITP-00281,Switzerland,Transmission,CH,Switzerland,CH-DSO-0003,Gaznat,CH---------,ITP-00281,Jura,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00281TRFFR-TSO-0003ITP-00281exitSwitzerlandCH-DSO-0003ITP-00281entry
FR,ITP-00304,VIP PIRINEOS,False,-90.13,-60.09,TRF,Transmission,FR,France,exit,FR-TSO-0002,FR----------,ITP-00304,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,ES---------,ITP-00304,VIP PIRINEOS,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00304TRFFR-TSO-0002ITP-00304exitSpainES-TSO-0006ITP-00304entry
FR,ITP-00526,VIRTUALYS,False,-66.62,-16.76,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,ITP-00526,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,ITP-00526,Virtualys,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00526TRFFR-TSO-0003ITP-00526exitBeLuxBE-TSO-0001ITP-00526entry
FR,ITP-00540,VIP France - Germany,False,-45.88,-28.84,TRF,Transmission,FR,France,,,FR----------,,DE THE BZ,Transmission,DE,Germany,DE-TSO-0004,GRTD,DE-THE-----,ITP-00540,VIP France - Germany,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00540TRFDE THE BZDE-TSO-0004ITP-00540entry
FR,ITP-00541,Atlantique,False,-76.11,-39.61,Storage,Storage,FR,France,exit,FR-SSO-0002,,ITP-00541,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,ITP-00541,Atlantique,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00541StorageFR-SSO-0002ITP-00541exitTRFFR-TSO-0003ITP-00541entry
FR,ITP-00541,Atlantique,False,-76.11,-39.61,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,ITP-00541,Storage,Storage,FR,France,FR-SSO-0002,Storengy,,ITP-00541,Atlantique,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00541TRFFR-TSO-0003ITP-00541exitStorageFR-SSO-0002ITP-00541entry
FR,LNG-00005,Alveringem,False,-69.26,-14.71,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,LNG-00005,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,LNG-00005,Alveringem-Maldegem,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00005TRFFR-TSO-0003LNG-00005exitBeLuxBE-TSO-0001LNG-00005entry
FR,LNG-00024,Montoir de Bretagne,False,-94.39,-40.65,LNG Terminals,LNG Terminals,FR,France,exit,FR-LSO-0003,,LNG-00024,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,LNG-00024,MONTOIR,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00024LNG TerminalsFR-LSO-0003LNG-00024exitTRFFR-TSO-0003LNG-00024entry
FR,LNG-00024,Montoir de Bretagne,False,-94.39,-40.65,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,LNG-00024,LNG Terminals,LNG Terminals,FR,France,FR-LSO-0003,Elengy,,LNG-00024,Montoir de Bretagne,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00024TRFFR-TSO-0003LNG-00024exitLNG TerminalsFR-LSO-0003LNG-00024entry
FR,LNG-00029,Fos (Tonkin/Cavaou),False,-58.05,-59.18,LNG Terminals,LNG Terminals,FR,France,exit,FR-LSO-0003,,LNG-00025,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,LNG-00029,FOS (CAVAOU and TONKIN),,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00029LNG TerminalsFR-LSO-0003LNG-00025exitTRFFR-TSO-0003LNG-00029entry
FR,LNG-00029,Fos (Tonkin/Cavaou),False,-58.05,-59.18,LNG Terminals,LNG Terminals,FR,France,exit,FR-LSO-0004,,LNG-00020,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,LNG-00029,FOS (CAVAOU and TONKIN),,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00029LNG TerminalsFR-LSO-0004LNG-00020exitTRFFR-TSO-0003LNG-00029entry
FR,LNG-00029,Fos (Tonkin/Cavaou),False,-58.05,-59.18,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,LNG-00029,LNG Terminals,LNG Terminals,FR,France,FR-LSO-0003,Elengy,,LNG-00025,Fos Tonkin,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00029TRFFR-TSO-0003LNG-00029exitLNG TerminalsFR-LSO-0003LNG-00025entry
FR,LNG-00029,Fos (Tonkin/Cavaou),False,-58.05,-59.18,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,LNG-00029,LNG Terminals,LNG Terminals,FR,France,FR-LSO-0004,Fosmax LNG,,LNG-00020,Fos Cavaou,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00029TRFFR-TSO-0003LNG-00029exitLNG TerminalsFR-LSO-0004LNG-00020entry
FR,LNG-00047,Dunkerque LNG,False,-72.64,-14.6,LNG Terminals,LNG Terminals,FR,France,exit,FR-LSO-0001,,LNG-00047,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,BE-LUX------,ITP-00519,Dunkirk LNG Terminal,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00047LNG TerminalsFR-LSO-0001LNG-00047exitBeLuxBE-TSO-0001ITP-00519entry
FR,LNG-00047,Dunkerque LNG,False,-72.64,-14.6,LNG Terminals,LNG Terminals,FR,France,exit,FR-LSO-0001,,LNG-00047,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,LNG-00003,Dunkerque GNL,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00047LNG TerminalsFR-LSO-0001LNG-00047exitTRFFR-TSO-0003LNG-00003entry
FR,LNG-00047,Dunkerque LNG,False,-72.64,-14.6,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,LNG-00003,LNG Terminals,LNG Terminals,FR,France,FR-LSO-0001,Dunkerque LNG,,LNG-00047,Dunkerque LNG,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00047TRFFR-TSO-0003LNG-00003exitLNG TerminalsFR-LSO-0001LNG-00047entry
FR,UGS-00017,Lussagnet,False,-85.03,-57.68,Storage,Storage,FR,France,exit,FR-SSO-0001,,UGS-00017,TRF,Transmission,FR,France,FR-TSO-0002,TERÉGA,FR----------,UGS-00017,LUSSAGNET,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00017StorageFR-SSO-0001UGS-00017exitTRFFR-TSO-0002UGS-00017entry
FR,UGS-00017,Lussagnet,False,-85.03,-57.68,TRF,Transmission,FR,France,exit,FR-TSO-0002,FR----------,UGS-00017,Storage,Storage,FR,France,FR-SSO-0001,TERÉGA (SSO),,UGS-00017,Lussagnet,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00017TRFFR-TSO-0002UGS-00017exitStorageFR-SSO-0001UGS-00017entry
FR,UGS-00284,Nord-Ouest / SEDIANE,False,-75.92621189,-28.65810057,Storage,Storage,FR,France,exit,FR-SSO-0002,,UGS-00284,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,UGS-00284,Nord Ouest,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00284StorageFR-SSO-0002UGS-00284exitTRFFR-TSO-0003UGS-00284entry
FR,UGS-00284,Nord-Ouest / SEDIANE,False,-75.92621189,-28.65810057,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,UGS-00284,Storage,Storage,FR,France,FR-SSO-0002,Storengy,,UGS-00284,Nord-Ouest / SEDIANE,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00284TRFFR-TSO-0003UGS-00284exitStorageFR-SSO-0002UGS-00284entry
FR,UGS-00285,Nord-B / SEDIANE B,False,-70.80523205,-19.55380806,TRF,Storage,FR,France,exit,FR-SSO-0002,FR----------,UGS-00285,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,UGS-00285,Nord B,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00285TRFFR-SSO-0002UGS-00285exitTRFFR-TSO-0003UGS-00285entry
FR,UGS-00285,Nord-B / SEDIANE B,False,-70.80523205,-19.55380806,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,UGS-00285,TRF,Storage,FR,France,FR-SSO-0002,Storengy,FR----------,UGS-00285,Nord-B / SEDIANE B,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00285TRFFR-TSO-0003UGS-00285exitTRFFR-SSO-0002UGS-00285entry
FR,UGS-00286,Nord-Est / SERENE Nord,False,-61.94478386,-24.20168342,Storage,Storage,FR,France,exit,FR-SSO-0002,,UGS-00286,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,UGS-00286,Nord Est,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00286StorageFR-SSO-0002UGS-00286exitTRFFR-TSO-0003UGS-00286entry
FR,UGS-00286,Nord-Est / SERENE Nord,False,-61.94478386,-24.20168342,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,UGS-00286,Storage,Storage,FR,France,FR-SSO-0002,Storengy,,UGS-00286,Nord-Est / SERENE Nord,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00286TRFFR-TSO-0003UGS-00286exitStorageFR-SSO-0002UGS-00286entry
FR,UGS-00287,Sud-Atlantique,False,-74.24851191,-36.88183707,Storage,Storage,FR,France,exit,FR-SSO-0002,,UGS-00287,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,UGS-00287,Sud Atlantique,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00287StorageFR-SSO-0002UGS-00287exitTRFFR-TSO-0003UGS-00287entry
FR,UGS-00287,Sud-Atlantique,False,-74.24851191,-36.88183707,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,UGS-00287,Storage,Storage,FR,France,FR-SSO-0002,Storengy,,UGS-00287,Sud-Atlantique,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00287TRFFR-TSO-0003UGS-00287exitStorageFR-SSO-0002UGS-00287entry
FR,UGS-00288,Sud-Est / SALINE,False,-55.83414996,-49.2331757,Storage,Storage,FR,France,exit,FR-SSO-0002,,UGS-00288,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,UGS-00288,Sud Est,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00288StorageFR-SSO-0002UGS-00288exitTRFFR-TSO-0003UGS-00288entry
FR,UGS-00288,Sud-Est / SALINE,False,-55.83414996,-49.2331757,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,UGS-00288,Storage,Storage,FR,France,FR-SSO-0002,Storengy,,UGS-00288,Sud-Est / SALINE,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00288TRFFR-TSO-0003UGS-00288exitStorageFR-SSO-0002UGS-00288entry
FR,VTP-00009,PEG SUD,False,0.0,0.0,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,VTP-00009,TRF,Transmission,FR,France,,,FR----------,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00009TRFFR-TSO-0003VTP-00009exitTRF
FR,VTP-00009,PEG SUD,False,0.0,0.0,TRF,Transmission,FR,France,,,FR----------,,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,VTP-00009,PEG SUD,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00009TRFTRFFR-TSO-0003VTP-00009entry
FR,VTP-00010,Point Exchange Gas - TEREGA,False,0.0,0.0,TRF,Transmission,FR,France,exit,FR-TSO-0002,FR----------,VTP-00010,TRF,Transmission,FR,France,,,FR----------,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00010TRFFR-TSO-0002VTP-00010exitTRF
FR,VTP-00010,Point Exchange Gas - TEREGA,False,0.0,0.0,TRF,Transmission,FR,France,,,FR----------,,TRF,Transmission,FR,France,FR-TSO-0002,TERÉGA,FR----------,VTP-00010,Point Exchange Gas - TEREGA,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00010TRFTRFFR-TSO-0002VTP-00010entry
FR,VTP-00030,TRADING REGION SOUTH (GRTgaz-TEREGA) France,False,-53.79,-33.99,TRF,Transmission,FR,France,exit,FR-TSO-0002,FR----------,VTP-00030,TRF,Transmission,FR,France,,,FR----------,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00030TRFFR-TSO-0002VTP-00030exitTRF
FR,VTP-00030,TRADING REGION SOUTH (GRTgaz-TEREGA) France,False,-53.79,-33.99,TRF,Transmission,FR,France,,,FR----------,,TRF,Transmission,FR,France,FR-TSO-0002,TERÉGA,FR----------,VTP-00030,TRADING REGION SOUTH (GRTgaz-TEREGA) France,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00030TRFTRFFR-TSO-0002VTP-00030entry
FR,VTP-00039,PEG,True,-66.62,-45.49,TRF,Transmission,FR,France,exit,FR-TSO-0003,FR----------,VTP-00039,TRF,Transmission,FR,France,,,FR----------,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00039TRFFR-TSO-0003VTP-00039exitTRF
FR,VTP-00039,PEG,True,-66.62,-45.49,TRF,Transmission,FR,France,,,FR----------,,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,FR----------,VTP-00039,PEG,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00039TRFTRFFR-TSO-0003VTP-00039entry
